,names,scores,logfoldchanges,pvals,pvals_adj
10278,CD81,-0.402641,-0.12045512,0.6873185265217034,1.0
10279,DPY19L3,-0.4029854,-0.37730542,0.6870720290866801,1.0
10280,SLC9A3,-0.40342614,-0.32005972,0.6867449173038475,1.0
10281,CASTOR1,-0.4036482,-0.39578235,0.6865803764803668,1.0
10282,AIDA,-0.40399253,-0.16383803,0.6863244025880071,1.0
10283,TUBA1B,-0.40476993,-0.07437875,0.6857636006904532,1.0
10284,GNB5,-0.4051583,-0.15254752,0.6854676788456042,1.0
10285,TTC9,-0.40585336,-0.89277184,0.6849892430355746,1.0
10286,ULK4,-0.40588304,-0.2769969,0.6849352489146179,1.0
10287,MFSD8,-0.4061868,-0.19422846,0.6847121388405394,1.0
10288,AC074032.1,-0.40619802,-0.5540191,0.6847053111691632,1.0
10289,TRPT1,-0.40679687,-0.15765865,0.6842641517666777,1.0
10290,NRBP1,-0.40686703,-0.08539879,0.6842131834042311,1.0
10291,PWWP2A,-0.40710887,-0.19455019,0.6840358620392214,1.0
10292,OXNAD1,-0.40713343,-0.10407484,0.6840170435126031,1.0
10293,ZNF565,-0.40723988,-0.5052776,0.6839472426849809,1.0
10294,TCF4,-0.4076092,-0.3746714,0.6836795015170596,1.0
10295,RNF167,-0.40768585,-0.0807716,0.68361236309267,1.0
10296,AC012640.2,-0.40782928,-0.8978106,0.683538951931577,1.0
10297,NBPF3,-0.40783763,-0.44877404,0.6835033556985806,1.0
10298,FAM215A,-0.40785334,-0.49750412,0.6834993638070748,1.0
10299,DCN,-0.40805638,-0.47741672,0.6833399193928265,1.0
10300,TSNAX,-0.40912616,-0.2597975,0.6825554382747138,1.0
10301,PLEKHG4,-0.40926665,-0.9013628,0.6824846857722977,1.0
10302,PTDSS2,-0.40942234,-0.27660263,0.6823381161115969,1.0
10303,DOCK9,-0.40963206,-0.3287622,0.6821838011749257,1.0
10304,DVL2,-0.40976533,-0.2581887,0.6820895028063876,1.0
10305,TBC1D24,-0.40977076,-0.48183686,0.6820836291610641,1.0
10306,NUPL2,-0.41075572,-0.13307226,0.6813602822718776,1.0
10307,UTS2,-0.41085434,-0.17067423,0.6812882645557823,1.0
10308,NRL,-0.41096324,-0.4530846,0.6812117854643903,1.0
10309,TRAF7,-0.4114467,-0.13928637,0.6808533576944626,1.0
10310,HDX,-0.41202366,-0.41448006,0.6804332365999184,1.0
10311,HINFP,-0.4123247,-0.30459255,0.6802117274822017,1.0
10312,WSB2,-0.41246778,-0.25224206,0.680107484833476,1.0
10313,ACD,-0.41251346,-0.1398171,0.6800726009304641,1.0
10314,AP001107.2,-0.41311225,-0.44085637,0.6796396229389261,1.0
10315,IAH1,-0.4131852,-0.09927679,0.6795800403004242,1.0
10316,CNKSR3,-0.41390648,-0.71838707,0.6790548685466653,1.0
10317,ZWILCH,-0.41408184,-0.2652695,0.678925126244692,1.0
10318,ZNF529-AS1,-0.4143482,-0.36985284,0.6787312364411455,1.0
10319,KRTAP16-1,-0.4150927,-0.9165826,0.6782178586556531,1.0
10320,AC025165.2,-0.41535535,-0.91704935,0.6780257429604409,1.0
10321,TM7SF2,-0.41544247,-0.30172178,0.6779275227599261,1.0
10322,TINCR,-0.41550493,-0.71151376,0.6778840479794712,1.0
10323,GSDMA,-0.41622096,-0.9197266,0.6773927544813543,1.0
10324,ZNF880,-0.41622648,-0.19914633,0.6773550646671345,1.0
10325,PSMA1,-0.41627523,-0.07726805,0.6773196389934456,1.0
10326,AL356488.2,-0.41646644,-0.72088325,0.6771816752288311,1.0
10327,AC018647.2,-0.41671035,-0.71358037,0.67700251455736,1.0
10328,ARAF,-0.41734207,-0.14104767,0.6765383363569792,1.0
10329,ECE1,-0.4174081,-0.14084584,0.6764899921121258,1.0
10330,UTRN,-0.41758922,-0.112398595,0.6763576101218818,1.0
10331,SPTSSA,-0.4179872,-0.16209458,0.6760667213619187,1.0
10332,PSD4,-0.41811484,-0.1683297,0.675973567850616,1.0
10333,FGD6,-0.41824052,-0.9244952,0.6759168024047815,1.0
10334,CAMKK1,-0.41831842,-0.92502266,0.6758598887813219,1.0
10335,KCTD14,-0.41894615,-0.9272562,0.6754014056963037,1.0
10336,RIPK3,-0.41904196,-0.23788042,0.675296028099087,1.0
10337,MS4A6A,-0.41922787,-0.43928322,0.6751606106127137,1.0
10338,AL512625.3,-0.4197264,-0.3653409,0.6748023296300687,1.0
10339,PPP2R5B,-0.42008245,-0.42150512,0.6745360985524396,1.0
10340,OAZ2,-0.4201984,-0.18037617,0.6744514254229268,1.0
10341,PSMD9,-0.4206685,-0.12325518,0.6741082974309816,1.0
10342,SDHB,-0.4207158,-0.10410579,0.6740736534781832,1.0
10343,DARS2,-0.42123654,-0.33915538,0.6737114477068759,1.0
10344,ZC3H3,-0.42134005,-0.2659437,0.673618754288703,1.0
